"code_mode","high_educ","imd_band","finRes","logSum_click","disabil","Wscal_score"
"CCC","Lower","0-10%","Pass",7.28961052145117,"N",0.24
"DDD","HE Qual","30-40%","Pass",6.94119005506837,"Y",-1.0215
"DDD","Lower","30-40%","Pass",7.40062057737113,"N",-0.33
"AAA","A-Level","50-60%","Fail",5.80814248998044,"N",-0.79
"BBB","Lower","40-50%","Fail",6.55250788703459,"N",0.37
"AAA","HE Qual","60-70%","Fail",5.64897423816121,"N",-1.314
"FFF","A-Level","70-80%","Pass",7.57967882309046,"N",0.31
"BBB",NA,"80-90%",NA,8.24722005274523,"N",1
"DDD","HE Qual","80-90%",NA,6.4831073514572,"N",0.76
"DDD","HE Qual","30-40%","Pass",7.27862894232068,"N",0.75
"BBB","A-Level","70-80%",NA,5.40267738187228,"N",0.54
"DDD","Lower","50-60%","Pass",5.76205138278018,"N",-0.57
"DDD","A-Level","70-80%","Pass",7.60439634879634,"N",0.49
"BBB","Lower","70-80%","Fail",7.16394668434255,"N",-0.49
"FFF","A-Level","80-90%","Pass",7.90285719128058,"N",0.62
"BBB","HE Qual","20-30%","Fail",6.64378973314767,"N",-0.21
"FFF","A-Level","90-100%",NA,8.97347814852104,"N",1.119
"AAA","A-Level","80-90%","Pass",6.40522845803084,"N",-0.01
"EEE","A-Level","80-90%","Pass",6.88346258641309,"N",0.48
"CCC","A-Level","50-60%",NA,8.34948434699013,"N",0.99
"BBB","A-Level","40-50%","Fail",5.24174701505964,"N",-0.02
"FFF","A-Level","30-40%","Pass",8.10952565975287,"N",0.64
"BBB","HE Qual","90-100%","Fail",2.94443897916644,"N",-0.33
"FFF","A-Level","0-10%","Pass",8.55062796750248,"N",0.865
"FFF","A-Level","90-100%",NA,8.36334246659798,"N",0.93
"BBB","Lower","50-60%","Fail",4.76217393479776,"N",0.44
"FFF","HE Qual","90-100%","Fail",8.70533113353163,"N",0.71
"CCC","Lower","90-100%","Fail",4.69134788222914,"N",-0.93
"AAA","A-Level","20-30%","Pass",8.27614021955846,"N",0.58
"BBB","A-Level","30-40%","Fail",6.13772705408623,"N",0.38
"DDD",NA,"30-40%","Pass",6.87832646829133,"N",0.64
"DDD","A-Level","20-30%","Fail",5.65248918026865,"N",0.24
"CCC","A-Level","80-90%",NA,8.77709288285557,"N",1.05
"FFF","None","0-10%","Fail",6.71174039505618,"N",-0.2
"BBB","Lower","20-30%","Fail",5.54126354515843,"N",-1.61
"AAA","A-Level","90-100%","Pass",7.18311170174328,"N",-0.1
"DDD","A-Level","30-40%","Pass",6.45519856334012,"N",0.45
"DDD","Lower","70-80%","Fail",5.8171111599632,"N",-1.76
"FFF","Lower","60-70%","Pass",8.21283958467648,"N",0.1
"BBB","A-Level","30-40%","Pass",6.43454651878745,"N",0.8845
"FFF","Lower","70-80%","Fail",6.56526497003536,"Y",0.2
"CCC","A-Level","20-30%",NA,7.4500795698075,"N",0.77
"EEE","A-Level","30-40%","Pass",7.28824440102012,"N",0.77
"BBB","Lower","30-40%","Pass",6.60800062529609,"N",0.11
"BBB","Lower","30-40%","Fail",4.33073334028633,"N",-0.47
"DDD","A-Level","30-40%","Pass",7.6434829070772,"N",-0.14
"CCC","A-Level","0-10%","Pass",7.2291138777933,"N",0.12
"DDD","A-Level","0-10%","Pass",6.15909538849193,"N",0.22
"CCC","Lower","80-90%","Pass",7.10085190894405,"N",0.778
"FFF","Lower","30-40%","Pass",8.24143968982973,"N",0.51
"BBB","A-Level","70-80%","Pass",6.57786135772105,"N",0.44
"FFF","Lower","90-100%","Pass",8.54461378699223,"N",0.56
"DDD","A-Level","40-50%","Pass",6.20455776256869,"N",0.24
"FFF","HE Qual","0-10%","Fail",5.4971682252932,"N",-0.74
"DDD","A-Level","30-40%","Fail",6.98749024700099,"N",-0.37
"BBB","Lower","40-50%","Pass",6.18414889093748,"N",0.29
"DDD","HE Qual","50-60%","Pass",5.62401750618734,"N",0.3
"FFF","Lower","40-50%","Fail",7.43779512167193,"N",0.35
"GGG","Lower","60-70%","Pass",7.15070145759253,"N",-0.1
"BBB","Lower","70-80%","Fail",5.74620319054015,"N",0.01
"FFF","Lower","30-40%","Fail",5.27299955856375,"N",-3.25
"AAA","A-Level","60-70%","Pass",5.6021188208797,"N",0.16
"GGG","Lower","50-60%","Fail",2.99573227355399,"N",-0.02
"FFF","A-Level","60-70%","Pass",7.58273848891441,"N",0.64
"BBB","HE Qual","30-40%","Pass",5.65599181081985,"N",-0.66
"CCC","A-Level","80-90%","Pass",5.83773044716594,"N",-0.5
"FFF","HE Qual","0-10%","Pass",7.34407285057307,"N",0.79
"DDD","Lower","50-60%","Pass",6.29710931993394,"N",0.69
"CCC","Lower","30-40%","Fail",9.19877373560472,"N",-1.94
"BBB","A-Level","50-60%","Pass",5.73657229747919,"N",-0.06
"FFF","Lower","70-80%","Fail",7.4500795698075,"N",-0.58
"EEE","HE Qual","40-50%","Pass",7.61233683716775,"N",-0.31
"BBB","A-Level","30-40%","Fail",4.99721227376411,"N",0.53
"EEE","A-Level","40-50%","Pass",5.9427993751267,"N",-0.27
"FFF","A-Level","50-60%","Fail",7.08422642209792,"N",-0.68
"FFF","A-Level","90-100%","Pass",7.28892769452126,"N",0.6
"CCC","HE Qual","70-80%",NA,6.25382881157547,"N",1.25
"BBB","A-Level","40-50%","Pass",6.02344759296103,"N",0.819
"BBB","A-Level","0-10%","Pass",6.3297209055227,"N",0.8
"DDD","A-Level","30-40%","Fail",6.70686233660275,"N",-1.46
"BBB","A-Level","0-10%","Pass",6.08677472691231,"N",0.76
"DDD","A-Level","60-70%","Pass",6.96129604591017,"N",0.46
"FFF","Lower","40-50%","Pass",8.23217423638394,"N",-0.13
"BBB","A-Level","70-80%","Pass",4.94875989037817,"N",0.35
"EEE","A-Level","90-100%","Pass",7.22548147278229,"N",0.92
"GGG","Lower","80-90%","Pass",6.29341927884648,"N",0.7
"GGG","Lower","80-90%",NA,5.77144112313002,"N",0.938
"FFF","A-Level","30-40%","Pass",8.29804166137157,"N",0.59
"DDD","Lower","80-90%","Fail",6.74993119378857,"Y",0.48
"EEE","Lower","30-40%","Pass",6.85856503479136,"N",0.21
"FFF","A-Level","80-90%",NA,7.82963038915019,"Y",0.5155
"DDD","Lower","40-50%","Fail",7.24422751560335,"Y",-0.265
"DDD","None","30-40%","Fail",5.5834963087817,"N",-1.428
"AAA","A-Level","80-90%","Pass",5.8111409929767,"N",-0.909
"CCC","Lower","40-50%","Pass",6.9782137426307,"N",-0.39
"BBB","A-Level","50-60%","Pass",7.03878354138854,"N",0.51
"GGG","Lower","60-70%","Pass",5.98141421125448,"N",0.33
"DDD","Lower","60-70%","Fail",4.63472898822964,"N",-0.93
"GGG","A-Level","50-60%",NA,7.12367278520461,"N",0.74
"FFF","A-Level","90-100%","Pass",7.72973533138505,"Y",0.74
"BBB","A-Level","0-10%","Fail",5.39362754635236,"N",0.624
"DDD","A-Level","50-60%","Fail",7.1770187659099,"N",0.25
"FFF","HE Qual","80-90%","Pass",8.21229713822977,"N",0.41
"BBB","A-Level","30-40%","Pass",7.07072410726028,"N",0.7
"FFF","Lower","40-50%","Fail",4.48863636973214,"N",-3.25
"BBB","A-Level","30-40%","Pass",5.7268477475872,"N",-0.14
"BBB","HE Qual","30-40%","Pass",6.08677472691231,"N",0.14
"EEE","Lower","30-40%","Fail",7.94626364358054,"N",0.58
"FFF","None","20-30%","Fail",6.46146817635372,"N",-0.96
"FFF","A-Level","30-40%","Fail",5.57594910314632,"N",-0.02
"FFF","Lower","50-60%","Pass",8.31898612539206,"N",-0.306
"BBB","Lower","40-50%","Fail",4.58496747867057,"Y",0.01
"FFF","HE Qual","30-40%","Pass",8.52951694110507,"N",-0.15
"FFF","A-Level","60-70%","Pass",8.38022733634308,"N",-0.04
"BBB","A-Level","40-50%","Pass",5.79605775076537,"Y",0.02
"BBB","Lower","0-10%","Fail",5.52146091786225,"N",-0.38
"FFF","HE Qual","30-40%","Fail",7.89282552625112,"N",0.51
"DDD","HE Qual","70-80%","Fail",6.31896811374643,"N",0.855
"DDD","Lower","0-10%","Fail",7.00760061395185,"N",-1.64
"AAA","Lower","40-50%","Fail",5.30826769740121,"N",-0.3065
"DDD","A-Level","30-40%","Pass",6.10255859461357,"N",0.6
"AAA","HE Qual","70-80%","Pass",8.0643219609108,"N",0.55
"BBB","Lower","0-10%","Fail",5.39362754635236,"N",0.759
"CCC","HE Qual","30-40%","Fail",4.23410650459726,"N",-3.25
"DDD","Lower","60-70%","Pass",7.60339933974067,"N",0.64
"FFF","HE Qual","30-40%","Pass",8.47824444127766,"N",-0.14
"FFF","Lower","40-50%","Pass",7.99193051985248,"N",0.31
"EEE","Lower","30-40%","Fail",0.693147180559945,"N",-3.25
"BBB","A-Level","90-100%","Pass",5.41164605185504,"Y",-0.31
"FFF",NA,"90-100%","Pass",7.93128476152589,"N",0.67
"DDD","A-Level","20-30%","Fail",7.27309259599952,"N",-0.24
"GGG","Lower","30-40%","Fail",0,"N",-3.25
"FFF","A-Level","30-40%","Fail",7.82524529143177,"Y",-0.09
"AAA","Lower","50-60%","Pass",7.57609734062311,"N",0.31
"BBB","A-Level","30-40%","Pass",6.66440902035041,"Y",0.72
"CCC","Lower","0-10%","Pass",6.27476202124194,"Y",-0.444
"GGG","Lower","40-50%","Fail",5.88610403145016,"N",-0.64
"DDD","A-Level","60-70%","Fail",6.04737217904628,"N",-0.74
"FFF","A-Level","30-40%","Pass",7.5109777520141,"N",0.55
"EEE","Lower","80-90%","Pass",7.32118855673948,"N",-0.56
"EEE","Lower","0-10%","Pass",8.76013937002663,"N",0.15
"AAA","HE Qual","0-10%","Pass",6.73221070646721,"N",-0.4365
"CCC","Lower","50-60%","Pass",7.46049030582534,"N",-0.11
"FFF","A-Level","40-50%","Fail",4.53259949315326,"N",-3.25
"BBB","A-Level","30-40%","Fail",6.20455776256869,"N",-0.12
"DDD","Lower","40-50%","Pass",7.36707705988101,"N",-0.96
"FFF","A-Level","20-30%","Fail",6.96224346426621,"N",0.638
"AAA","HE Qual","70-80%","Pass",8.20111164444276,"N",0.37
"EEE","A-Level","90-100%",NA,7.93951526066241,"N",1.02
"GGG","Lower","40-50%","Fail",6.20455776256869,"N",0.03
"FFF","Lower","90-100%","Fail",5.99146454710798,"N",-0.11
"FFF","Lower","30-40%","Pass",7.00124562206948,"N",-0.356
"DDD",NA,"90-100%",NA,7.42356844425917,"N",0.89
"FFF","Lower","50-60%","Pass",8.37586001529959,"N",-0.306
"DDD","A-Level","70-80%","Fail",7.6434829070772,"N",-0.48
"FFF","A-Level","0-10%","Fail",5.31320597904179,"N",-0.02
"GGG","A-Level","0-10%","Pass",6.62539236800796,"N",0.43
"AAA","A-Level","30-40%","Fail",4.18965474202643,"N",-0.96
"DDD","Lower","30-40%","Fail",7.34277918933185,"N",-1.29
"CCC","A-Level","50-60%","Fail",5.13579843705026,"N",-0.93
"FFF","A-Level","80-90%","Pass",7.11232744471091,"N",0.88
"FFF","A-Level","40-50%","Pass",7.82324569068552,"N",0.54
"DDD","A-Level","50-60%","Fail",7.1693500166706,"N",-0.61
"BBB","Lower","70-80%","Pass",6.51323011091231,"N",0.45
"EEE","A-Level","40-50%","Pass",7.28756064030972,"N",0.06
"EEE","Lower","60-70%",NA,8.78752562553291,"N",0.85
"FFF","Lower","20-30%","Pass",8.55178783618074,"N",0.36
"DDD","A-Level","60-70%","Pass",7.07242190053737,"N",-0.34
"FFF","A-Level","50-60%","Pass",8.75526476331468,"N",0.74
"AAA","A-Level","60-70%","Pass",6.30627528694802,"Y",0.328
"BBB","A-Level","80-90%","Fail",6.9177056098353,"N",0.09
"EEE","HE Qual","70-80%","Pass",8.57489590154453,"N",0.5
"DDD","A-Level","50-60%","Fail",6.98656645940643,"N",0.25
"FFF","A-Level","30-40%",NA,9.17812704961153,"N",0.89
"EEE","A-Level","30-40%","Pass",7.96415571884094,"N",0.61
"DDD","A-Level","80-90%","Fail",6.33505425149806,"N",-1.21
"AAA","A-Level","30-40%",NA,7.70526247486633,"N",0.461
"AAA","HE Qual","90-100%","Pass",5.11198778835654,"N",0.16
"FFF","Lower","0-10%","Fail",7.0647590277918,"N",-1.12
"FFF","Lower","30-40%","Fail",1.6094379124341,"N",-3.25
"AAA","A-Level","30-40%","Pass",7.04053639021596,"N",0.32
"DDD","A-Level","30-40%","Fail",5.43372200355424,"N",0.3
"GGG","A-Level","0-10%","Pass",6.12468339089421,"N",0.14
"AAA","A-Level","50-60%","Pass",6.3456363608286,"N",0.541
"EEE",NA,"30-40%","Pass",8.07433769408951,"N",0.86
"AAA","A-Level","20-30%","Pass",6.55250788703459,"N",0.1
"FFF","Lower","50-60%","Pass",8.06243279158319,"N",0.6
"DDD","Lower","80-90%","Pass",7.37274636640433,"N",0.46
"AAA","HE Qual","50-60%","Fail",5.10594547390058,"N",-2.8675
"FFF","Lower","70-80%","Fail",7.73587031995257,"N",0.66
"FFF","Lower","80-90%",NA,8.40267980462748,"N",1.07
"DDD","A-Level","90-100%","Fail",5.51342874616498,"N",-1.02
"FFF","Lower","0-10%","Pass",7.63578686139558,"N",0.38
"EEE","A-Level","30-40%","Pass",7.42416528104203,"N",0.87
"CCC","Lower","0-10%","Fail",4.45434729625351,"N",-1.38
"CCC","HE Qual","30-40%",NA,8.61974977974133,"N",0.81
"DDD","A-Level","40-50%","Pass",6.90073066404517,"N",0.21
"FFF","A-Level","50-60%","Pass",7.71690613529839,"N",0.5
"FFF","HE Qual","0-10%","Pass",8.51599247083972,"N",0.78
"EEE","A-Level","70-80%","Pass",6.75693238924755,"N",0.66
"FFF","Lower","30-40%","Pass",7.22402480828583,"N",0.01
"CCC","Lower","20-30%","Fail",7.3038432252777,"N",-0.15
"FFF","A-Level","30-40%","Fail",5.87773578177964,"N",-3.25
"GGG","A-Level","40-50%","Pass",6.42648845745769,"Y",0.86
"EEE","Lower","80-90%","Pass",6.9985096422506,"N",0
"FFF","Lower","90-100%","Pass",7.26332961747684,"N",-0.14
"BBB","Lower","50-60%","Fail",5.20948615284142,"N",-0.01
"CCC","A-Level","50-60%",NA,8.71833650245078,"N",1.09
"AAA","A-Level","80-90%","Pass",6.05443934626937,"N",0.28
"GGG","A-Level","60-70%",NA,6.68461172766793,"N",0.69
"CCC",NA,"20-30%","Pass",9.12739345115526,"N",0.73
"FFF","A-Level","30-40%","Pass",8.01334318138667,"N",0.27
"CCC","Lower","0-10%","Fail",5.54517744447956,"N",-1.38
"CCC","HE Qual","90-100%",NA,7.61972421378267,"N",1.301
"DDD","A-Level","20-30%","Fail",4.87519732320115,"N",-3.25
"FFF","A-Level","30-40%","Fail",6.36647044773144,"N",-0.17
"BBB","Lower","20-30%","Fail",3.49650756146648,"N",0.08
"GGG","A-Level","50-60%","Pass",6.55677835615804,"N",0.63
"BBB","A-Level","70-80%","Fail",2.56494935746154,"N",-3.25
"FFF","Lower","30-40%","Pass",7.61332497954064,"N",0.1
"BBB","HE Qual","80-90%","Pass",6.77422388635761,"N",0.58
"BBB","HE Qual","30-40%","Fail",2.63905732961526,"N",-0.5
"FFF","Lower","50-60%","Pass",9.32972212899626,"N",0.41
"DDD","A-Level","40-50%","Pass",7.27724772663148,"N",0.24
"FFF","HE Qual","40-50%","Pass",7.80057265467065,"N",0
"DDD","A-Level","40-50%","Pass",5.86929691313377,"Y",0.01
"AAA","A-Level","30-40%","Pass",6.3297209055227,"N",-0.821
"AAA","HE Qual","80-90%","Pass",6.63594655568665,"N",0.16
"BBB","A-Level","30-40%","Fail",4.64439089914137,"N",0.67
"GGG","A-Level","30-40%","Fail",0,"Y",-3.25
"BBB","Lower","20-30%","Fail",6.95844839329766,"N",0.52
"DDD","A-Level","40-50%","Fail",5.61677109766657,"N",-0.06
"FFF","HE Qual","0-10%","Pass",8.52317526309379,"N",0.48
"EEE","Lower","20-30%","Fail",7.60539236481493,"N",0.6
"BBB","Lower","40-50%","Fail",4.89034912822175,"N",0.66
"BBB","Lower","50-60%","Pass",6.94215670569947,"N",0.44
"DDD","A-Level","40-50%",NA,6.37161184723186,"Y",0.6995
"AAA","Lower","80-90%","Pass",7.26403014289953,"N",-0.03
"GGG","Lower","30-40%","Fail",6.50279004591562,"Y",-0.57
"FFF","A-Level","30-40%","Pass",8.66163979578127,"N",0.79
"BBB","Lower","30-40%","Pass",6.27287700654617,"N",0.37
"DDD","A-Level","80-90%","Fail",6.82546003625531,"N",-0.58
"FFF","HE Qual","40-50%","Pass",8.11939858961229,"N",0.63
"FFF","Lower","90-100%","Pass",7.23056315340929,"N",-0.426
"FFF","HE Qual","40-50%","Pass",8.74957394808293,"N",0.793
"DDD","A-Level","30-40%","Pass",6.66440902035041,"N",-0.15
"BBB","HE Qual","30-40%","Pass",6.81563999007433,"N",0.54
"BBB","Lower","40-50%","Pass",6.4377516497364,"N",0.28
"AAA","A-Level","30-40%","Pass",6.85118492749374,"N",-0.26
"FFF","HE Qual","30-40%","Fail",7.19368581839511,"N",0.04
"FFF","Lower","70-80%","Pass",8.26100978602383,"N",0.3
"FFF","A-Level","70-80%","Pass",7.01660968389422,"N",0.63
"DDD","HE Qual","60-70%","Fail",6.99942246750796,"N",0.782
"BBB","Lower","30-40%","Fail",1.79175946922805,"N",-1.61
"CCC","A-Level","50-60%","Pass",6.86693328446188,"N",0.95
"CCC","HE Qual","40-50%","Pass",9.34740302236452,"N",-0.07
"BBB","HE Qual","0-10%","Fail",2.83321334405622,"N",-3.25
"DDD","Lower","20-30%","Pass",4.29045944114839,"N",-0.11
"BBB","A-Level","20-30%","Pass",5.36129216570943,"N",0.39
"BBB","A-Level","30-40%",NA,6.71417052990947,"N",1.09
"GGG","A-Level","70-80%","Pass",6.70686233660275,"N",0.56
"CCC","A-Level","20-30%",NA,7.56527528189893,"N",1.22
"BBB","A-Level","70-80%","Pass",6.18208490671663,"N",0.76
"DDD","A-Level","50-60%","Pass",6.8501261661455,"N",0.51
"FFF","HE Qual","80-90%","Pass",7.73017479524622,"N",0.32
"BBB","Lower","70-80%","Pass",8.32989929299572,"N",0.9
"FFF","Lower","40-50%","Pass",7.3362856600213,"N",0.01
"BBB","Lower","0-10%","Fail",4.45434729625351,"N",0.53
"EEE","A-Level","30-40%","Fail",6.09807428216624,"N",0.45
"BBB","Lower","0-10%","Fail",0,"N",-3.25
"AAA","A-Level","70-80%","Pass",5.98896141688986,"N",-0.26
"FFF","Lower","30-40%","Fail",5.82600010738045,"N",-0.59
"EEE","A-Level","90-100%","Pass",6.49978704065585,"N",0.72
"FFF","Lower","20-30%","Fail",7.10824413973154,"N",-0.96
"DDD","A-Level","70-80%","Fail",6.72383244082121,"N",-1.46
"BBB","Lower","0-10%","Fail",7.0475172213573,"N",0.27
"AAA","A-Level","0-10%","Fail",6.85224256905188,"N",-0.56
"FFF","HE Qual","30-40%","Pass",8.44505251363855,"N",0.79
"FFF","Lower","0-10%","Fail",6.53233429222235,"N",-0.45
"CCC","Lower","20-30%","Pass",6.59441345974978,"N",0.06
"CCC","Lower","60-70%","Pass",5.88610403145016,"N",-0.25
"FFF","Lower","30-40%","Pass",7.38336814699238,"N",0.08
"FFF","A-Level","30-40%","Fail",2.89037175789616,"N",-3.25
"BBB","A-Level","80-90%","Pass",4.78749174278205,"N",0.31
"BBB","A-Level","50-60%","Pass",6.96318998587024,"N",0.34
"FFF","Lower","20-30%","Fail",7.28207365809346,"N",0.04
"EEE","A-Level","50-60%","Pass",7.92551897978693,"N",0.37
"CCC","A-Level","70-80%","Fail",8.06652149046999,"N",-0.49
"BBB","A-Level","70-80%","Pass",6.45990445437753,"N",0.65
"FFF","Lower","30-40%","Pass",7.82084087990734,"N",-0.356
"DDD","Lower","30-40%",NA,5.97635090929793,"N",0.054
"FFF","Lower","0-10%","Pass",7.74759683869289,"N",0.24
"BBB","A-Level","80-90%","Fail",6.10255859461357,"N",0.21
"DDD","A-Level","90-100%","Pass",7.90801944463247,"N",0.8565
"EEE","HE Qual","70-80%","Pass",6.97166860472579,"N",0.39
"BBB","A-Level","60-70%","Pass",5.68697535633982,"N",0.12
"FFF","A-Level","90-100%","Fail",4.07753744390572,"N",-3.25
"FFF","A-Level","90-100%","Pass",7.92768504561578,"N",0.49
"CCC","A-Level","60-70%","Pass",7.11963563801764,"N",0.23
"BBB","A-Level","40-50%","Fail",3.04452243772342,"N",-0.7
"DDD",NA,"90-100%","Pass",7.80832305039106,"N",0.42
"AAA","HE Qual","30-40%","Pass",6.64509096950564,"N",0.05
"DDD","A-Level","30-40%","Fail",5.01063529409626,"N",-1.84
"DDD","Lower","0-10%","Pass",8.42507790250843,"N",-0.29
"FFF","HE Qual","0-10%","Pass",7.08757370555797,"N",0.26
"BBB","Lower","20-30%","Fail",5.72031177660741,"Y",-0.09
"FFF","Lower","50-60%","Fail",6.46458830368996,"N",-0.24
"CCC","Lower","0-10%","Fail",8.51499076786104,"N",0.3215
"DDD","A-Level","80-90%","Fail",6.59714570188665,"N",-0.65
"EEE","HE Qual","70-80%","Pass",7.22183582528845,"N",0.67
"EEE","A-Level","80-90%","Pass",7.9373746961633,"Y",0.889
"BBB","HE Qual","30-40%","Fail",0,"N",-3.25
"CCC","HE Qual","50-60%","Pass",8.44440742169058,"N",0.44
"FFF","A-Level","50-60%","Pass",8.91085558740525,"N",0.33
"FFF","Lower","40-50%","Pass",7.82963038915019,"N",0.3
"EEE","Lower","40-50%","Fail",0,"N",-3.25
"DDD","Lower","80-90%","Fail",6.16541785423142,"N",-0.73
"AAA","A-Level","30-40%","Fail",5.11799381241676,"N",-0.61
"FFF","Lower","50-60%","Fail",7.86863689418417,"Y",0.49
"BBB","Lower","30-40%","Fail",5.72031177660741,"N",-1.48
"BBB","A-Level","30-40%","Fail",5.6937321388027,"N",-0.29
"BBB","A-Level","60-70%","Pass",5.84932477994686,"N",-0.07
"DDD","A-Level","80-90%","Pass",7.4079243225596,"N",-0.13
"AAA","Lower","80-90%","Pass",7.55066124310534,"N",0.21
"BBB","Lower","50-60%",NA,8.45062594714412,"N",0.2845
"GGG","A-Level","60-70%","Pass",6.4118182677099,"N",-0.305
"DDD","A-Level","30-40%","Pass",7.7367436824535,"N",0.75
"DDD","A-Level","40-50%","Pass",7.11801620446533,"N",0.71
"FFF","A-Level","30-40%","Fail",6.12686918411419,"N",0.14
"BBB","Lower","30-40%","Pass",6.69084227741856,"N",0.15
"GGG","Lower","40-50%",NA,7.18992217074581,"Y",0.72
"CCC","A-Level","0-10%","Pass",6.81783057145415,"Y",0.36
"FFF","A-Level","90-100%",NA,8.57319538153152,"Y",0.89
"FFF","Lower","90-100%","Fail",8.33447155460094,"N",-0.14
"BBB","A-Level","20-30%",NA,5.18178355029209,"N",0.65
"FFF","A-Level","40-50%","Pass",8.38183155348556,"N",0.35
"FFF","Lower","80-90%","Pass",8.39660622842712,"N",0.45
"DDD","A-Level","30-40%","Pass",6.24416690066374,"N",0.11
"CCC","A-Level","60-70%","Pass",7.86557175768479,"N",0.9735
"BBB","Lower","50-60%","Pass",7.26542972325395,"N",0.869
"BBB","Lower","50-60%","Fail",4.00733318523247,"N",-1.01
"EEE","HE Qual","80-90%",NA,8.37008432637803,"N",1.144
"DDD","Lower","80-90%",NA,6.74170069465205,"N",0.63
"FFF","A-Level","30-40%","Fail",2.63905732961526,"N",-3.25
"GGG","A-Level","50-60%","Pass",6.04737217904628,"N",0.77
"FFF","A-Level","20-30%","Pass",8.40335237499248,"N",0.34
"FFF","Lower","90-100%","Pass",7.89431806384162,"N",0.64
"BBB","A-Level","80-90%","Fail",3.46573590279973,"N",-1.15
"BBB","HE Qual","50-60%","Pass",6.68959926917897,"N",0.69
"DDD","Lower","30-40%","Fail",4.54329478227,"N",-2.52
"FFF","A-Level","30-40%","Pass",8.39773375137891,"N",-0.25
"DDD","A-Level","0-10%","Pass",6.93147180559945,"N",0.17
"DDD","Lower","70-80%","Pass",6.08677472691231,"N",-0.15
"DDD","Lower","30-40%","Fail",6.66440902035041,"N",-0.08
"CCC","A-Level","60-70%","Pass",7.09174211509515,"N",-0.25
"BBB","HE Qual","40-50%","Pass",6.67708346124714,"N",-0.08
"BBB","A-Level","50-60%","Pass",6.84694313958538,"N",0.88
"FFF","HE Qual","60-70%","Fail",7.12125245324454,"N",0.89
"DDD","Lower","60-70%","Fail",3.8286413964891,"N",-3.25
"DDD","HE Qual","90-100%","Pass",6.24416690066374,"N",0.12
"DDD","A-Level","90-100%","Fail",5.09375020080676,"N",-1.06
"CCC","A-Level","80-90%","Pass",6.96129604591017,"N",0.53
"CCC","A-Level","60-70%","Pass",6.94697599213542,"N",0.23
"DDD","HE Qual","80-90%","Pass",7.95472333449791,"N",0.18
"CCC","Lower","30-40%","Fail",8.03333401588006,"N",-1.66
"DDD","A-Level","20-30%","Fail",5.71373280550937,"N",-0.24
"FFF","A-Level","30-40%","Pass",7.70165236264223,"N",0.39
"FFF","A-Level","20-30%","Pass",7.99260665240021,"N",0.62
"BBB","A-Level","30-40%","Fail",6.49677499018586,"N",-0.3
